Feature,Midle,Turned,Value
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_cosignOCI11,ClusterPolicy,cosignOCI11,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_failureAction,ClusterPolicy,failureAction,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_failureAction_Audit,ClusterPolicy,Audit,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_failureAction_Enforce,ClusterPolicy,Enforce,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_image,ClusterPolicy,image,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageReferences,ClusterPolicy,imageReferences,-
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageReferences_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials,ClusterPolicy,imageRegistryCredentials,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_allowInsecureRegistry,ClusterPolicy,allowInsecureRegistry,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_providers,ClusterPolicy,providers,-
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_providers_default,ClusterPolicy,default,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_providers_amazon,ClusterPolicy,amazon,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_providers_azure,ClusterPolicy,azure,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_providers_google,ClusterPolicy,google,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_providers_github,ClusterPolicy,github,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_secrets,ClusterPolicy,secrets,-
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_imageRegistryCredentials_secrets_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_issuer,ClusterPolicy,issuer,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_mutateDigest,ClusterPolicy,mutateDigest,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_repository,ClusterPolicy,repository,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_required,ClusterPolicy,required,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_roots,ClusterPolicy,roots,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_skipImageReferences,ClusterPolicy,skipImageReferences,-
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_skipImageReferences_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_subject,ClusterPolicy,subject,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_type,ClusterPolicy,type,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_type_Cosign,ClusterPolicy,Cosign,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_type_SigstoreBundle,ClusterPolicy,SigstoreBundle,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_type_Notary,ClusterPolicy,Notary,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_useCache,ClusterPolicy,useCache,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_validate,ClusterPolicy,validate,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_validate_deny,ClusterPolicy,deny,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_validate_deny_conditions,ClusterPolicy,conditions,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_validate_message,ClusterPolicy,message,
kyverno_io_v1_ClusterPolicy_spec_rules_verifyImages_verifyDigest,ClusterPolicy,verifyDigest,
kyverno_io_v1_ClusterPolicy_spec_schemaValidation,ClusterPolicy,schemaValidation,
kyverno_io_v1_ClusterPolicy_spec_useServerSideApply,ClusterPolicy,useServerSideApply,
kyverno_io_v1_ClusterPolicy_spec_validationFailureAction,ClusterPolicy,validationFailureAction,
kyverno_io_v1_ClusterPolicy_spec_validationFailureAction_audit,ClusterPolicy,audit,
kyverno_io_v1_ClusterPolicy_spec_validationFailureAction_enforce,ClusterPolicy,enforce,
kyverno_io_v1_ClusterPolicy_spec_validationFailureAction_Audit,ClusterPolicy,Audit,
kyverno_io_v1_ClusterPolicy_spec_validationFailureAction_Enforce,ClusterPolicy,Enforce,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides,ClusterPolicy,validationFailureActionOverrides,-
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_action,ClusterPolicy,action,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_action_audit,ClusterPolicy,audit,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_action_enforce,ClusterPolicy,enforce,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_action_Audit,ClusterPolicy,Audit,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_action_Enforce,ClusterPolicy,Enforce,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector,ClusterPolicy,namespaceSelector,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaceSelector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaces,ClusterPolicy,namespaces,-
kyverno_io_v1_ClusterPolicy_spec_validationFailureActionOverrides_namespaces_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration,ClusterPolicy,webhookConfiguration,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_failurePolicy,ClusterPolicy,failurePolicy,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_failurePolicy_Ignore,ClusterPolicy,Ignore,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_failurePolicy_Fail,ClusterPolicy,Fail,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_matchConditions,ClusterPolicy,matchConditions,-
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_matchConditions_expression,ClusterPolicy,expression,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_matchConditions_name,ClusterPolicy,name,
kyverno_io_v1_ClusterPolicy_spec_webhookConfiguration_timeoutSeconds,ClusterPolicy,timeoutSeconds,
kyverno_io_v1_ClusterPolicy_spec_webhookTimeoutSeconds,ClusterPolicy,webhookTimeoutSeconds,
kyverno_io_v1_ClusterPolicy_apiVersion,ClusterPolicy,apiVersion,
kyverno_io_v1_ClusterPolicy_kind,ClusterPolicy,kind,
kyverno_io_v1_ClusterPolicy_metadata,ClusterPolicy,metadata,
kyverno_io_v1_ClusterPolicy_status,ClusterPolicy,status,
kyverno_io_v1_ClusterPolicy_status_autogen,ClusterPolicy,autogen,
kyverno_io_v1_ClusterPolicy_status_autogen_rules,ClusterPolicy,rules,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match,ClusterPolicy,match,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all,ClusterPolicy,all,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_clusterRoles,ClusterPolicy,clusterRoles,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_clusterRoles_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources,ClusterPolicy,resources,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_annotations,ClusterPolicy,annotations,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_kinds,ClusterPolicy,kinds,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_kinds_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_name,ClusterPolicy,name,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_names,ClusterPolicy,names,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_names_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector,ClusterPolicy,namespaceSelector,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaceSelector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaces,ClusterPolicy,namespaces,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_namespaces_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_operations,ClusterPolicy,operations,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_operations_CREATE,ClusterPolicy,CREATE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_operations_CONNECT,ClusterPolicy,CONNECT,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_operations_UPDATE,ClusterPolicy,UPDATE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_operations_DELETE,ClusterPolicy,DELETE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector,ClusterPolicy,selector,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_resources_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_roles,ClusterPolicy,roles,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_roles_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_subjects,ClusterPolicy,subjects,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_subjects_kind,ClusterPolicy,kind,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_subjects_name,ClusterPolicy,name,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_subjects_apiGroup,ClusterPolicy,apiGroup,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_all_subjects_namespace,ClusterPolicy,namespace,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any,ClusterPolicy,any,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_clusterRoles,ClusterPolicy,clusterRoles,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_clusterRoles_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources,ClusterPolicy,resources,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_annotations,ClusterPolicy,annotations,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_kinds,ClusterPolicy,kinds,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_kinds_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_name,ClusterPolicy,name,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_names,ClusterPolicy,names,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_names_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector,ClusterPolicy,namespaceSelector,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaceSelector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaces,ClusterPolicy,namespaces,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_namespaces_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_operations,ClusterPolicy,operations,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_operations_CREATE,ClusterPolicy,CREATE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_operations_CONNECT,ClusterPolicy,CONNECT,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_operations_UPDATE,ClusterPolicy,UPDATE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_operations_DELETE,ClusterPolicy,DELETE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector,ClusterPolicy,selector,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_resources_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_roles,ClusterPolicy,roles,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_roles_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_subjects,ClusterPolicy,subjects,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_subjects_kind,ClusterPolicy,kind,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_subjects_name,ClusterPolicy,name,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_subjects_apiGroup,ClusterPolicy,apiGroup,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_any_subjects_namespace,ClusterPolicy,namespace,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_clusterRoles,ClusterPolicy,clusterRoles,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_clusterRoles_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources,ClusterPolicy,resources,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_annotations,ClusterPolicy,annotations,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_kinds,ClusterPolicy,kinds,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_kinds_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_name,ClusterPolicy,name,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_names,ClusterPolicy,names,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_names_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector,ClusterPolicy,namespaceSelector,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaceSelector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaces,ClusterPolicy,namespaces,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_namespaces_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_operations,ClusterPolicy,operations,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_operations_CREATE,ClusterPolicy,CREATE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_operations_CONNECT,ClusterPolicy,CONNECT,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_operations_UPDATE,ClusterPolicy,UPDATE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_operations_DELETE,ClusterPolicy,DELETE,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector,ClusterPolicy,selector,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_resources_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_roles,ClusterPolicy,roles,-
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_roles_StringValue,ClusterPolicy,StringValue,
kyverno_io_v1_ClusterPolicy_status_autogen_rules_match_subjects,ClusterPolicy,subjects,-
